DATE;HEURE;LAT;LON;SEXE;AGE
29/02/2008;21:36;-58.454;60.973;M;46
29/02/2008;22:39;-58.363;61.15;M;46
29/02/2008;22:42;-58.409;60.811;M;46
29/02/2008;23:10;-58.496;60.54;M;46
29/02/2008;23:15;-58.544;59.945;M;46
29/02/2008;23:19;-58.778;60.167;M;46
01/03/2008;00:16;-58.855;58.649;M;46
01/03/2008;00:22;-59.087;59.005;M;46
01/03/2008;00:48;-59.181;58.166;M;46
01/03/2008;00:56;-59.359;58.486;M;46
01/03/2008;01:53;-59.688;57.586;M;46
01/03/2008;02:04;-59.909;57.817;M;46
01/03/2008;02:29;-59.99;57.286;M;46
01/03/2008;02:37;-60.128;57.542;M;46
01/03/2008;03:32;-60.598;56.853;M;46
01/03/2008;04:07;-60.772;56.506;M;46
01/03/2008;05:14;-61.213;55.89;M;46
01/03/2008;05:47;-61.475;55.9;M;46
02/03/2008;06:31;-62.499;53.516;M;46
02/03/2008;07:02;-62.501;53.541;M;46
02/03/2008;13:00;-62.563;53.351;M;46
02/03/2008;14:04;-62.595;53.287;M;46
02/03/2008;14:18;-62.586;53.339;M;46
02/03/2008;15:43;-62.589;53.356;M;46
02/03/2008;15:57;-62.577;53.324;M;46
03/03/2008;16:11;-61.444;52.856;M;46
03/03/2008;16:34;-61.285;52.69;M;46
03/03/2008;17:12;-61.195;52.109;M;46
03/03/2008;18:18;-61.226;52.112;M;46
03/03/2008;18:46;-61.244;52.253;M;46
03/03/2008;19:29;-61.153;52.003;M;46
03/03/2008;19:57;-61.237;52.254;M;46
03/03/2008;20:25;-61.226;52.284;M;46
03/03/2008;20:29;-61.272;52.332;M;46
03/03/2008;21:08;-61.229;51.928;M;46
03/03/2008;21:37;-61.271;52.271;M;46
03/03/2008;22:04;-61.221;52.287;M;46
03/03/2008;22:07;-61.243;52.274;M;46
03/03/2008;22:08;-61.244;52.286;M;46
03/03/2008;22:50;-61.231;52.37;M;46
03/03/2008;23:45;-61.261;52.446;M;46
03/03/2008;23:48;-61.175;52.006;M;46
04/03/2008;01:20;-61.21;52.64;M;46
04/03/2008;01:25;-61.068;52.312;M;46
04/03/2008;01:29;-61.047;52.267;M;46
05/03/2008;02:32;-52.85;58.065;M;46
05/03/2008;04:12;-52.236;58.015;M;46
05/03/2008;05:27;-52.064;57.803;M;46
05/03/2008;05:52;-51.885;57.688;M;46
05/03/2008;07:08;-51.385;57.563;M;46
05/03/2008;09:08;-51.14;57.894;M;46
05/03/2008;11:49;-49.712;57.94;M;46
06/03/2008;13:20;-46.242;58.247;M;46
06/03/2008;14:23;-46.205;57.838;M;46
06/03/2008;15:00;-46.178;57.94;M;46
06/03/2008;17:16;-46.115;57.748;M;46
06/03/2008;17:42;-46.134;57.904;M;46
06/03/2008;18:57;-46.147;57.723;M;46
06/03/2008;19:16;-46.127;57.756;M;46
06/03/2008;20:34;-46.114;57.797;M;46
06/03/2008;20:37;-46.024;57.605;M;46
06/03/2008;20:57;-46.134;56.996;M;46
06/03/2008;22:12;-46.093;57.807;M;46
07/03/2008;23:45;-45.974;54.469;M;46
08/03/2008;00:38;-45.983;54.435;M;46
08/03/2008;01:28;-45.947;54.372;M;46
08/03/2008;03:03;-46.205;54.013;M;46
08/03/2008;04:24;-46.343;53.899;M;46
08/03/2008;04:41;-46.35;53.815;M;46
08/03/2008;06:06;-46.401;53.925;M;46
08/03/2008;06:16;-46.287;53.784;M;46
08/03/2008;06:20;-46.329;53.872;M;46
08/03/2008;07:45;-46.533;53.471;M;46
08/03/2008;08:02;-46.645;53.441;M;46
08/03/2008;08:37;-46.697;53.058;M;46
08/03/2008;08:40;-46.592;53.27;M;46
09/03/2008;10:10;-46.33;51.69;M;46
09/03/2008;11:52;-46.418;51.627;M;46
09/03/2008;12:45;-46.396;51.654;M;46
09/03/2008;13:12;-46.369;51.691;M;46
